Median Gross Rent(monthly),Total Household Income(yearly),Total population,Transportation To Work,Wage,Health Insurance Coverage,Employment Status,Bedrooms,Total Contract Rent,Total Rent Asked,Total Gross Rent,Aggregate Gross Rent,Median Value,Total Price Asked,Selected Monthly Owner Costs,Monthly Housing Cost,Value Increase Index(17-18)
0.2368265245707519,0.004146375585820082,0.003346742336562683,3.141887646097776e-05,0.003529873902862476,0.0033311915044106737,0.0033792727651966994,0.004827702629486798,0.002566721579700463,0.006728853588062222,0.002566721579700463,0.0011245032997083699,0.9986377849435998,0.009553473276448725,0.006017739139174352,0.004146375585820082,1.0
0.1551213735938425,0.002904556885887726,0.002429433520740085,1.6392457283988394e-05,0.002108603250084497,0.002417477324008906,0.00244324629875215,0.0036058062463000923,0.0018235165768370203,0.0016492288206034857,0.0018235165768370203,0.0004760898645819941,0.9986484190578389,0.002538868240590483,0.004188150720528552,0.002904556885887726,1.0
0.1415038484310243,0.0021012592078034284,0.0016409635483048688,0.0,0.0017373261547873008,0.0016331694585157623,0.0016622368736913496,0.0023936051903078667,0.0008946505506167478,0.0010818941063158866,0.0008946505506167478,0.0002720456367855942,0.9986329921033793,0.0030623462283410983,0.0035328843226687793,0.0021012592078034284,1.0
0.33274126702190643,0.02723534194169825,0.022467238122681494,0.0008947549600843665,0.02632425101308125,0.02213495514611756,0.02213016371206572,0.029630060533060498,0.020584254486854806,0.05049278957159632,0.020584254486854806,0.01247565849564403,0.9986942505924467,0.046641888708579805,0.035084854023044745,0.02723534194169825,1.0
0.19597394908229723,0.010487177129414079,0.009367434923519996,0.0001529962679838917,0.008938456905029434,0.009348236477837052,0.009113669084282494,0.011557685485867067,0.005685378044546305,0.00854960220600847,0.005685378044546305,0.0023159679868566875,0.998685863122061,0.022797466366539287,0.016156846046118587,0.010487177129414079,1.0
0.2161042036708111,0.0062694849760270115,0.005699090251312929,3.961510510297195e-05,0.0054453973976922075,0.005691586597131942,0.005659726486253654,0.006872846354157756,0.0024842678925903303,0.006082355890385655,0.0024842678925903303,0.0009262591920904601,0.9986914048435658,0.009841386169711563,0.010740814699126269,0.0062694849760270115,1.0
0.18886915334517465,0.0020320669635256723,0.0016857899661654552,0.0,0.0017287100196643702,0.0016690326404765817,0.0017161719430263006,0.0025652695129866057,0.0006624340440616797,0.0029290303853917905,0.0006624340440616797,0.00024328504086604675,0.9986770263229046,0.006569648746270219,0.00365587075052137,0.0020320669635256723,1.0
0.3060982830076968,0.043160786691539464,0.03494471606372991,0.00045898880395167505,0.04289268721197142,0.034700019425890224,0.03498028654702626,0.0447527748596744,0.02591794231495177,0.060810365073291725,0.02591794231495177,0.014815026967358765,0.9987680902870927,0.06983196356593205,0.06349604129170133,0.043160786691539464,0.0
0.3836589698046181,0.006379949787066938,0.005438740791288198,1.912453349798646e-05,0.00608299139678908,0.005389040809312473,0.005295633912939911,0.006585123261827444,0.0031461410272158865,0.004103281305661472,0.0031461410272158865,0.0022077657449062343,0.9987225583049986,0.005496518871381458,0.01020126133822458,0.006379949787066938,0.0
0.19538188277087035,0.004958170557061296,0.004025669605749181,1.912453349798646e-05,0.004010027614713069,0.003998445928781698,0.004065864963618512,0.006330193187949051,0.002575135221242313,0.004565065375430448,0.002575135221242313,0.0010063008505536235,0.9986686388525188,0.011045385541537979,0.00777657730093721,0.004958170557061296,0.0
0.18058022498519835,0.0032356478442518996,0.002622098058432275,5.4641524279961315e-06,0.002606772517192127,0.002603766630305385,0.002638868918651228,0.003620634393774003,0.001573350968326005,0.002454052485057987,0.001573350968326005,0.0005568915387926839,0.9986398818111962,0.006543474846882689,0.0052044417936975415,0.0032356478442518996,1.0
0.12433392539964475,0.0011562388188519734,0.0010731622554041068,0.0,0.0007233637078205917,0.0010506916115021194,0.0010482163475096994,0.0016111352543768701,0.0008065877691453815,0.00032984576412069716,0.0008065877691453815,0.00012780264807086801,0.9986305956832691,0.0017274773595770299,0.0015776646067542032,0.0011562388188519734,0.0
0.5979869745411486,0.0013677607235080954,0.0013555785833822829,2.7320762139980658e-06,0.0014886331637390736,0.0013072129824718698,0.0012854319156144496,0.0015153226091608298,0.0010343170002114627,0.0008839866478434683,0.0010343170002114627,0.0008181369517976413,0.9989093292973384,0.002407998743652829,0.0017700788567816437,0.0013677607235080954,0.0
0.3475429248075784,0.0001963481668759125,0.00022056972496964074,9.56226674899323e-06,0.0002036541029056349,0.00021866579001110763,0.00024141188928870504,0.0004591022583268603,7.291822669603587e-05,0.00010555064451862309,7.291822669603587e-05,3.988082633072157e-05,0.998844176625592,0.0013348688687640684,0.0003511064149985255,0.0001963481668759125,0.0
0.408525754884547,0.0008551918612926144,0.0009267094994798948,1.366038106999033e-05,0.0009187933181088837,0.0009065415440096034,0.0009014685272825673,0.0017423073281845444,0.0004161948016035279,0.002546409299011782,0.0004161948016035279,0.0002593653740505503,0.9988861139775208,0.0032455635240538133,0.0013819442699565317,0.0008551918612926144,0.0
0.42036708111308463,0.006599968984879977,0.005728182893368144,0.00033467933621476306,0.006082599754283493,0.005650742417676564,0.0056889773133300455,0.008827595410574296,0.003509049432387696,0.007955879830591215,0.003509049432387696,0.002396009645319851,0.9988597533563084,0.01633251321781919,0.010252836291840182,0.006599968984879977,0.0
0.5879218472468916,0.00036022453490217645,0.0005650305650859796,0.0,0.00042767361610183334,0.000549304403699885,0.000595507344487731,0.0005477859864881358,0.00046892028859912306,0.0007652421727600174,0.00046892028859912306,0.0002177645120806903,0.9988660439590977,0.0004449562895880228,0.0002413443342268584,0.00036022453490217645,0.0
0.45411486086441677,9.923624508257093e-05,8.341869813791259e-05,1.3660381069990329e-06,0.00010652676151987058,8.248531850988479e-05,8.306247520005034e-05,0.0002515081936921061,7.74055021850227e-05,0.0006464976976765664,7.74055021850227e-05,4.6600965572006656e-05,0.9987880105292588,0.00015704339632518452,0.00013422712287137602,9.923624508257093e-05,0.0
0.5595026642984013,0.000551717105688422,0.0007561118297411506,9.56226674899323e-06,0.0006133121637504314,0.0007586059184212231,0.0006458631986951909,0.000756805834533843,0.00043694845074009194,0.0010159249534917472,0.00043694845074009194,0.0003017262517679366,0.9987267520401915,0.00010469559755012302,0.0006962618738106354,0.000551717105688422,0.0
0.5737122557726465,0.0013635120769296368,0.0017696044825626226,4.371321942396905e-05,0.0015520792496442907,0.0017518168188361402,0.0014974695566154696,0.0016926900654833808,0.0009243787507312855,0.0012138324119641654,0.0009243787507312855,0.0005876921769819071,0.9987369368256599,0.0007066952834633303,0.0018904204152180497,0.0013635120769296368,0.0
0.4410894020130254,0.0006099842587644269,0.0009581770510906376,1.366038106999033e-05,0.0006669671870159543,0.0009566503788048595,0.0009236843453152702,0.0007220167193065902,0.0005418385152951589,0.0012006385813993377,0.0005418385152951589,0.00032980683359759214,0.9987388839169994,0.0004449562895880228,0.0006995679605808664,0.0006099842587644269,1.0
0.48549437537004136,0.0010664102911931324,0.0008644670782121047,7.240001967094875e-05,0.0010750586778383996,0.0008524479112187007,0.0008687619062899769,0.0011737049038964952,0.0008537041617797431,0.0020318499069834945,0.0008537041617797431,0.0005935722988180315,0.9990339431430696,0.002538868240590483,0.001326402012216652,0.0010664102911931324,0.0
0.5849615156897572,0.01103585948754646,0.00989120143507868,0.0006447699865035436,0.012302274385522699,0.00924971234739469,0.009631544486867058,0.01249185877672346,0.008365964239779809,0.027350810760888206,0.008365964239779809,0.007747640531111804,0.9988537623060328,0.011621211328063655,0.014192369287247366,0.01103585948754646,0.0
0.5062166962699822,0.0015899042446103644,0.0013528078555675007,0.0002868680024697969,0.0016045593453930505,0.0013349073285416136,0.0013447975182462834,0.0017825144203734186,0.0011184534156299657,0.0028630612325676514,0.0011184534156299657,0.0008856183500122123,0.9989063337722007,0.0018583468565146835,0.002154907356836525,0.0015899042446103644,0.0
0.48194197750148016,0.009280864975887414,0.010000447274632958,0.000457622765844676,0.009401378346634164,0.009875724112510772,0.00944394424570201,0.01187535002982739,0.004032377936290784,0.009948148245880226,0.004032377936290784,0.003015142473752056,0.9988612511188772,0.01918546825106004,0.01547711460615911,0.009280864975887414,0.0
0.4416814683244523,6.797834525533912e-05,6.0164375406703264e-05,4.0981143209970984e-06,6.85374384778579e-05,6.056892953382844e-05,5.9365602631833905e-05,9.72384286269934e-05,4.823821150660835e-05,0.00017151979734276253,4.823821150660835e-05,2.772057437030095e-05,0.9987854643328917,0.00010469559755012302,0.00010050503781502048,6.797834525533912e-05,0.0
0.6269982238010656,0.0008697586495616156,0.0009692599623497671,1.5026419176989362e-05,0.0009791062639693986,0.0009538610202079069,0.0008374129186216072,0.0011471853324527697,0.0006321449345110187,0.0010555064451862309,0.0006321449345110187,0.0004553294344258813,0.9987225583049986,0.00036643459142543056,0.0011591140216429664,0.0008697586495616156,0.0
0.44701006512729424,0.00041697431420016043,0.00048487736758691776,2.458868592598259e-05,0.0004531303789650377,0.0004863445953686686,0.00043617056070873394,0.0006800986870245726,0.0002911119973480202,0.0007124668505007058,0.0002911119973480202,0.0001466830392725737,0.9987922042644517,0.0002879128932628383,0.000574597880666137,0.00041697431420016043,0.0
0.4333925399644759,0.00032046934191802724,0.00024372509313603637,1.0928304855992263e-05,0.0002886405266181787,0.00024476621688259293,0.0002482000559098087,0.0004448444242173305,0.00016995555914537592,0.0003826210863800087,0.00016995555914537592,0.00010884225521152798,0.9988724843381439,0.0003926084908129613,0.0005071537105534258,0.00032046934191802724,0.0
0.5310834813499111,0.003715137958106524,0.0032021697173699303,0.0012253361819781325,0.003954414378919607,0.003159645950698087,0.0032196891389951166,0.003818818287896468,0.002369842367621166,0.003707466388716636,0.002369842367621166,0.002004601535343812,0.9990222605950323,0.004789823587918128,0.005310236570344931,0.003715137958106524,0.0
0.27353463587921845,0.00011440998286278057,0.00012141725102635674,1.3660381069990329e-06,0.00012689217181043408,0.0001222336785164597,0.00011354751438937047,0.0003841060509107334,6.450458515418558e-05,0.0005541408837227712,6.450458515418558e-05,2.784057685675247e-05,0.998685863122061,0.00026173899387530754,0.0001824959897167477,0.00011440998286278057,1.0
0.4760213143872113,0.0006397247848136377,0.0006743753592050703,2.5954724032981626e-05,0.0006250614389180641,0.0006680513839701539,0.0006352489745240107,0.0010995641665269402,0.0003314974767489016,0.0022297573654559127,0.0003314974767489016,0.00021116437532585675,0.9987954993421032,0.0031408679265036905,0.0010123237690447128,0.0006397247848136377,0.0
0.21847246891651864,0.0005850993288048831,0.0005322766041326593,8.196228641994197e-06,0.000587855400887227,0.0005330663518676251,0.0004983748512003021,0.0011429079822199107,0.0003169138314096944,0.0010027311229269193,0.0003169138314096944,9.232191291003549e-05,0.9986290979207002,0.00138721666753913,0.0009104962965216001,0.0005850993288048831,1.0
0.5784487862640615,0.032162558073687925,0.02950340245375655,0.003492959439596527,0.03543228912303019,0.028574189467182695,0.028592004650511243,0.03298949140594792,0.023712446412114743,0.0386051482326864,0.023712446412114743,0.022549667229104984,0.9989644469598734,0.03313615662461394,0.04213276979982306,0.032162558073687925,0.0
0.41740674955595025,0.00023701378412687433,0.00032298769955177545,2.7320762139980658e-06,0.0002533927011152804,0.0003246614166953074,0.00035545308852324666,0.0002828754287330717,0.00017668647237885617,0.0005409470531579433,0.00017668647237885617,7.796161536467035e-05,0.998695149249988,0.0002355650944877768,0.0003173843299421699,0.00023701378412687433,0.0
0.3291888691533451,0.0006931363417999756,0.000633210260242589,4.507925753096809e-05,0.0006548262693427338,0.0006374680593535662,0.0006215492200705105,0.0009558451987028793,0.0003421547560352453,0.0013325768870476164,0.0003421547560352453,0.00017400360535470294,0.9987616499080465,0.00277443333507826,0.0011161348936299643,0.0006931363417999756,0.0
0.30136175251628183,0.0003195589176512147,0.00023758991011758968,9.56226674899323e-06,0.0002600506237102723,0.00023749396054053787,0.0002459784741065384,0.0004012154518421692,0.00019463557433480345,0.0007388545116303616,0.00019463557433480345,9.808203225970841e-05,0.9987989441960117,0.0006281735853007381,0.00047607649491325494,0.0003195589176512147,0.0
0.335109532267614,0.00023397903657083237,0.00020503385829389665,2.1856609711984526e-05,0.0002251944407129617,0.0002059144364250385,0.0002177150167204886,0.0004533991246830484,0.00011049915891630052,0.00030345810299104136,0.00011049915891630052,5.6081162001676675e-05,0.9988480708082711,0.001073129874888761,0.0003887958041791582,0.00023397903657083237,0.0
0.4647720544701006,0.00011896210419684346,9.539220048036504e-05,9.56226674899323e-06,0.00013668323445012806,9.603363169508325e-05,0.00010577197807792444,0.0001696682259034049,0.00010545097399119034,0.0002506827807317298,0.00010545097399119034,7.228149767263176e-05,0.9989484209003864,0.00020939119510024603,0.00014414538318206885,0.00011896210419684346,0.0
0.3558318531675547,0.00037145310085953155,0.00031675356196851504,1.7758495390987426e-05,0.0003379874823222364,0.0003176880202029258,0.0003136132978949895,0.0005044421707951651,0.00021538922347136752,0.0005937223754172549,0.00021538922347136752,0.00013068270774570448,0.9988154195842694,0.001701303460189499,0.0005646796203554441,0.00037145310085953155,1.0
0.201894612196566,0.0005222800543948152,0.0007970790195740045,2.7320762139980658e-06,0.0005811974782922351,0.0008018409766739888,0.0006375939775385737,0.0006230673505864532,0.00024736106133039864,0.0002638766112965577,0.00024736106133039864,5.0881054255444175e-05,0.9986410800212513,0.00031408679265036905,0.0008556152561357666,0.0005222800543948152,1.0
0.34162226169330956,0.12093438663351509,0.09966535545271318,0.01500046445295638,0.10879397998471811,0.09833525101736874,0.10047646758619583,0.12942948132280763,0.08507762145231793,0.2016017310305701,0.08507762145231793,0.05476765478580716,0.9987574561728536,0.19622572370831806,0.16321158558599067,0.12093438663351509,1.0
0.4434576672587329,0.45202625542195585,0.4111984703999189,0.05674249088852583,0.44079716482157355,0.4109390674576491,0.3999551981003007,0.4846434571939898,0.3258895042065403,0.7290251078595649,0.3258895042065403,0.24865359210242835,0.9988453748356471,0.8316494791394021,0.600725223193918,0.45202625542195585,1.0
0.2859680284191829,0.006541094882292764,0.005251617709225574,2.1856609711984526e-05,0.0047126342697375095,0.005212813117955002,0.005349939245908741,0.009469483102185329,0.0032762720163965046,0.005818479279089098,0.0032762720163965046,0.0016327138298305541,0.9987384345882288,0.018661990263309426,0.010398965327084389,0.006541094882292764,0.0
0.30136175251628183,0.0033215312000878863,0.0037232644556786463,0.00015982645851888685,0.0030422789834057156,0.0033456363971448924,0.003515406361252651,0.0037894471496308364,0.0019586957509427484,0.005937223754172548,0.0019586957509427484,0.0009834203764702005,0.9986933519349054,0.020782076113699418,0.004937309982662882,0.0033215312000878863,1.0
0.20307874481941976,0.004715087277822338,0.004580013077835286,7.376605777794778e-05,0.004334307609339734,0.004577536697499041,0.004328135037615699,0.0051687500213867515,0.0028522244826872495,0.006399007823941524,0.0028522244826872495,0.0012372256353151638,0.9987156685971817,0.014552688059467099,0.006920300827447398,0.004715087277822338,1.0
0.30846654825340436,0.014909411268078373,0.012512013084168378,8.469436263394003e-05,0.012418592209682264,0.011458784736231279,0.012503185810016495,0.017278784000657004,0.00856340436129523,0.03782671222936155,0.00856340436129523,0.004829100058953221,0.998724655172595,0.04373658587656389,0.022399399085668643,0.014909411268078373,0.0
0.16933096506808762,0.002660563182381955,0.002018969985893037,1.7758495390987426e-05,0.0016343241758177201,0.002015809686047728,0.0021495038158753,0.00462296013167395,0.001262046231277544,0.006319844840552557,0.001262046231277544,0.0004981303212602565,0.9986243050804798,0.02015390252839868,0.00431841053927565,0.002660563182381955,1.0
0.2972172883362937,0.025452731227279226,0.02024778618847599,0.000789570025845441,0.017910986708045005,0.0200078699760414,0.02124585073315285,0.03226861531337009,0.014892706438511144,0.036256646392147034,0.014892706438511144,0.008076087336529612,0.9987161179259524,0.06998900696225724,0.037910235776884106,0.025452731227279226,1.0
0.1201894612196566,0.005917454259526149,0.0070780221119912355,0.000249984973580823,0.0044004951927840655,0.007046417915651789,0.00661944982526642,0.009321486784128408,0.002440516956572709,0.009433588853851939,0.002440516956572709,0.0008565377474621274,0.9986174153726629,0.011228602837250693,0.010025377522048294,0.005917454259526149,1.0
0.47069271758436937,0.014432348952268581,0.013711639273404339,0.00111605313341821,0.014680327679451575,0.013722249617708442,0.013857486761532324,0.018492981153424563,0.0108468666757534,0.022126053857216364,0.0108468666757534,0.007921284129007153,0.9988699381417768,0.021619640894100404,0.018668149556786008,0.014432348952268581,0.0
0.37596210775606864,0.0286213111505426,0.021858865458207134,0.00030189442164678626,0.021359007327239637,0.02184934474977959,0.023144068962836023,0.032466799207492555,0.015506341361630092,0.03163880569445727,0.015506341361630092,0.009990086994602528,0.9988303972099583,0.06177040255457258,0.04409063438515382,0.0286213111505426,1.0
0.32326820603907636,0.02174062801672874,0.020207214816902387,0.0017225740529257804,0.019445833687443435,0.019659399391322104,0.019381326494152612,0.025912758024023885,0.013054606216334917,0.030002770704418612,0.013054606216334917,0.0074137536129748605,0.9986836164782076,0.04030780505679736,0.0319890343714005,0.02174062801672874,1.0
0.08584961515689757,0.0010114813604287735,0.0009196837253781252,0.0,0.000991638824148207,0.0009215841564431693,0.0008570368912171614,0.0012506972080879562,0.0009888833358854712,0.0030741625216048974,0.0009888833358854712,0.00033428692642511554,0.9986394324824255,0.010469559755012302,0.0010473682888091607,0.0010114813604287735,1.0
0.24037892243931316,0.010384906136775467,0.010670072814726973,0.0004234718131697002,0.008262873582890549,0.010507713074620324,0.010029948156920196,0.016419036603852355,0.005968637309788598,0.011518214083094745,0.005968637309788598,0.002550652849527042,0.9986807707293267,0.026828246872219023,0.0156001010340117,0.010384906136775467,1.0
0.43220840734162225,0.04050841732755882,0.04012241471303968,0.0004494265372026818,0.03340397258659118,0.03794185183524853,0.039400370387055086,0.04811363151597277,0.020512458079031015,0.04693045531909279,0.020512458079031015,0.012786344933067014,0.9987438265334767,0.11856776422551432,0.06408915325828077,0.04050841732755882,0.0
0.23801065719360567,0.008857214217063963,0.0077809953404274525,2.1856609711984526e-05,0.00797423305627237,0.007774241269556641,0.007660260900098552,0.009543053526190502,0.005367903303700487,0.01577982135553415,0.005367903303700487,0.002482371434736128,0.9986827178206663,0.01423860126681673,0.012979696659926659,0.008857214217063963,0.0
0.22320899940793368,0.0010381871389219424,0.0008365618909346535,2.868680024697969e-05,0.000858088729742781,0.000825450904798195,0.0008261815883939629,0.0012877675767727337,0.00048574757168282366,0.0010291187840565752,0.00048574757168282366,0.0001516431420459032,0.9986022879707172,0.0017536512589645605,0.0016986673825446553,0.0010381871389219424,1.0
0.18294849023090584,0.0028204943785853647,0.002633576787950659,0.0,0.0021986810263696817,0.002312577516773509,0.0026343023338333948,0.0031167625363432193,0.002158379510202662,0.006359426332247041,0.002158379510202662,0.0007972165183262597,0.9986010897606621,0.005836779563419358,0.0036102467530921833,0.0028204943785853647,1.0
0.320307874481942,0.04716119091991393,0.03886678024011919,0.0023454874297173397,0.04563418475108573,0.03852104222391576,0.03827279420068412,0.051963817038910204,0.03585164842869634,0.16041059200717744,0.03585164842869634,0.021271960755026843,0.9987304964466137,0.10228759880647019,0.06050204911258019,0.04716119091991393,0.0
0.1616341030195382,0.0019413280116000193,0.0014957972017232346,0.0,0.001605342630404226,0.0014923068493696548,0.0014998145596300326,0.0022744096971521973,0.0010646061097621237,0.004815748156162179,0.0010646061097621237,0.00037796783149346853,0.99861322163747,0.003795215411191959,0.002984073918810444,0.0019413280116000193,1.0
0.22439313203078745,0.0020317634887700685,0.0016911335126653928,1.2294342962991295e-05,0.0018888918044497637,0.0016801900748643923,0.0016689016191011603,0.002254163572716665,0.0012160516575154292,0.005158787750847703,0.0012160516575154292,0.00047440982977167283,0.9986273006056176,0.005836779563419358,0.003002588004723737,0.0020317634887700685,1.0
0.21965660153937241,0.0009447169141958511,0.0007432477363153753,1.3660381069990329e-06,0.0007613530308626045,0.000684389055752305,0.0007412677950245207,0.0012093494891703197,0.0005457648813480224,0.0010687002757510588,0.0005457648813480224,0.00021168438610048,0.9986049839433412,0.011411820132963409,0.0014242621806154876,0.0009447169141958511,1.0
0.21492007104795738,0.0021264476125185763,0.0018352113590340768,0.0,0.001815263013399265,0.0018068070311760634,0.0018523055390822522,0.0024283943055351193,0.0013450608278238003,0.005831673109653926,0.0013450608278238003,0.0004927702101987553,0.9986479697290682,0.006569648746270219,0.0030568078277555246,0.0021264476125185763,1.0
0.22498519834221434,0.002824136075652615,0.0023667952812130404,8.196228641994197e-06,0.002397243776702676,0.002340271862843253,0.002417944950437127,0.0032981221862164387,0.0017859356446167556,0.004024118322272505,0.0017859356446167556,0.0006347331516709027,0.9986225077653972,0.008270952206459719,0.004057229684427406,0.002824136075652615,1.0
0.17406749555950266,0.002217793513955438,0.0017257676103501725,0.0,0.0016985535467341126,0.0017018076039907752,0.0017000037643469445,0.002423546641937879,0.0011453770685638867,0.0014513213621310675,0.0011453770685638867,0.0004007683039192572,0.9986304459070122,0.001989216353452337,0.0034912276293638696,0.002217793513955438,1.0
0.3126110124333925,0.013135297846816264,0.011496343430921006,3.141887646097776e-05,0.012509061628473036,0.011456593097333672,0.011335127466341492,0.013597126076894213,0.00553898068171811,0.010370350823954719,0.00553898068171811,0.0031809459091992386,0.9987291484603017,0.0260430298905931,0.022099206406931676,0.013135297846816264,0.0
0.19656601539372406,0.0020745534293102595,0.0016502652773973526,0.0,0.0014416360630685424,0.0016422348739558584,0.0016914877007677418,0.0029525122874014356,0.0008772623580969239,0.0024012771627986754,0.0008772623580969239,0.0002972461589404132,0.9986565069757108,0.00968434277338638,0.0034951949334881467,0.0020745534293102595,1.0
0.2054470100651273,0.004508420969255883,0.003674974628049582,2.0490571604985494e-05,0.003842796264827096,0.003657646080204022,0.0036567236481829003,0.004821144025796415,0.0023238477938590514,0.0038657923554945707,0.0023238477938590514,0.0009911805372607321,0.9986830173731801,0.0142124273674292,0.007092878556853453,0.004508420969255883,0.0
0.17288336293664888,0.0015653227894064248,0.0013306420330492414,0.0,0.001125188918553633,0.001251923910282273,0.001392931790650473,0.002054268738501057,0.0006125131042467013,0.001715197973427625,0.0006125131042467013,0.00019200397832243082,0.9986273006056176,0.013139297492540438,0.002697766804508445,0.0015653227894064248,1.0
0.19775014801657784,0.004326639590648972,0.0036635948530960114,4.917737185196518e-05,0.003867469742679125,0.0036390171495743738,0.003611304642427152,0.004657749246901203,0.002337870529762135,0.004037312152837333,0.002337870529762135,0.0009151789625081032,0.9986647446698397,0.011019211642150447,0.006680278927928632,0.004326639590648972,1.0
0.15097690941385436,0.001182641122589538,0.0013666614946414126,0.0,0.0010300197896958073,0.0008977749884191809,0.0014367463206594148,0.001384435692035346,0.0005423994247312822,0.0010027311229269193,0.0005423994247312822,0.0001609633351603045,0.9986073803634514,0.0016751295608019683,0.0019466238903119756,0.001182641122589538,1.0
0.16459443457667258,0.0025000250366673375,0.0021500847842711324,4.507925753096809e-05,0.002014217406237847,0.002139438043862664,0.0021522190825237412,0.0028840746836756924,0.0012295134839823895,0.0022297573654559127,0.0012295134839823895,0.00044292917749255765,0.9986437759938753,0.005025388682405905,0.004006977165519896,0.0025000250366673375,0.0
0.26228537596210777,0.0020696978332205925,0.0017813800757754477,9.56226674899323e-06,0.001880667311832421,0.0017767218063089313,0.0017747970183903776,0.0022493159091194247,0.0007667631991806234,0.0016888103122979694,0.0007667631991806234,0.0003430871087648936,0.9986933519349054,0.0010993037742762918,0.0036148752745705066,0.0020696978332205925,0.0
0.25399644760213147,0.005653127747394897,0.004868960407091163,7.10339815639497e-05,0.00517398914131989,0.004848004861453555,0.004566461396622085,0.006169935132557936,0.004519247326845854,0.014829865554866544,0.004519247326845854,0.00212972412788393,0.9986675904187206,0.00937025598073601,0.006998985692578894,0.005653127747394897,0.0
0.18590882178804027,0.0020730360555322384,0.0017543654795813195,8.059624831294295e-05,0.001606909200426577,0.0017351802872043155,0.0017382643398477105,0.002280968300842581,0.0010068324378414185,0.0010687002757510588,0.0010068324378414185,0.00037312773120659056,0.9986440755463891,0.003193215725278752,0.0033391476379332464,0.0020730360555322384,1.0
0.29188869153345176,0.013293408194486047,0.011994084891933699,8.059624831294295e-05,0.01319012794569015,0.011956585625837431,0.01181782782370761,0.014091302607130516,0.009249957511110213,0.031216603116382777,0.009249957511110213,0.005179227313589937,0.9987382848119719,0.015207035544155367,0.01806908663402016,0.013293408194486047,1.0
0.1349911190053286,0.001299478903497152,0.0010705894367189516,2.1856609711984526e-05,0.0011408546187771432,0.0010632437251884062,0.0010695682170633529,0.0015868969363906694,0.0005435212436035289,0.0012270262425289934,0.0005435212436035289,0.00015140313707300015,0.9986261023955625,0.004083128304454797,0.0021998701369116656,0.001299478903497152,1.0
0.24748371817643575,0.008298820666752247,0.007055361516648908,7.51320958849468e-05,0.007151783794538075,0.0066655708472178644,0.007004894268133816,0.009481174526155142,0.005595071625330445,0.01335215653160582,0.005595071625330445,0.0025507328511846766,0.9986308952357829,0.012354080510914515,0.011495263700092968,0.008298820666752247,1.0
0.1788040260509177,0.0020126445791670044,0.001612959406462604,1.6392457283988394e-05,0.0013934640348812481,0.0016108545897401414,0.0016912408583451561,0.0026676407618930298,0.0007987350370396545,0.003258876149512488,0.0007987350370396545,0.0002773657470182782,0.9986840658069783,0.00905616918808564,0.003452877022829191,0.0020126445791670044,0.0
0.1580817051509769,0.001160487465430432,0.0008891067648507052,9.56226674899323e-06,0.0008071752040163723,0.0008814373166370297,0.0009181303908070944,0.0016436431161465982,0.00038871023923348357,0.0005673347142875991,0.00038871023923348357,0.00010396215409583286,0.998653511450573,0.003297911322828875,0.0020795285784752596,0.001160487465430432,0.0
0.12314979277679097,0.0011959940118361225,0.0010400124761915318,1.0928304855992263e-05,0.0009332840908156308,0.0010404307566633294,0.0010195826264897713,0.0014754006736541463,0.0005760539908986834,0.0022429511960207404,0.0005760539908986834,0.00016012331775514386,0.9986129220849562,0.0038999110087420824,0.0019360444126472367,0.0011959940118361225,1.0
0.127886323268206,0.0010029840672718562,0.0007768922883520185,1.5026419176989362e-05,0.0007096562201250201,0.0007733496710051155,0.0007938452310352509,0.0013864317888106802,0.0003769311410748932,0.0008575989867138125,0.0003769311410748932,0.00011004228007604317,0.9986427275600771,0.0015442600638643144,0.001750242336160258,0.0010029840672718562,0.0
0.21965660153937241,0.015255675964222755,0.012595728646000733,0.00026637743086481143,0.013973021314360082,0.012579309932607105,0.01230818029617388,0.016036356336352576,0.011341027888978073,0.023616956711041914,0.011341027888978073,0.005304749914418226,0.9986833169256938,0.02394911793959064,0.01987949974939862,0.015255675964222755,0.0
0.22676139727649494,0.007234534698848344,0.006139635973863329,4.781133374496615e-05,0.006591735011547579,0.006120251241513626,0.005960257135751607,0.007588019313091772,0.00324710472571809,0.011518214083094745,0.00324710472571809,0.0014396298291300595,0.9986768765466476,0.007407213526671203,0.01194423028349033,0.007234534698848344,0.0
0.3321492007104795,0.027578268415530988,0.024911712737273255,0.00022539628765484043,0.02768599200500989,0.02493228333906148,0.023625411686877918,0.028606062887314068,0.017172803296352575,0.01691449078410935,0.017172803296352575,0.010267012732503817,0.9987525135563763,0.040517196251897605,0.03985355358042585,0.027578268415530988,0.0
0.16577856719952636,0.0013025136510531941,0.0010819692116725223,6.556982913595358e-05,0.0010135708044611215,0.0010219014459835725,0.0010840084987846098,0.0015324320100922656,0.0008077095880176282,0.00324568231894766,0.0008077095880176282,0.0002785257710539762,0.9986027372994879,0.003795215411191959,0.0018950489366963731,0.0013025136510531941,1.0
0.21965660153937241,0.0037206005037073993,0.0033056761921650153,0.00010245285802492746,0.003231050671099016,0.003124579728336397,0.003348417462373501,0.004093994486210393,0.0017270401538238035,0.0024012771627986754,0.0017270401538238035,0.0006989344819224655,0.9986415293500219,0.021567293095325343,0.006079893570454693,0.0037206005037073993,1.0
